Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeAboveTerr,altitudeTuning,altitudeTuningSetpoint,xTrackError,rangeFinderDist,flightDistance,flightTime,distanceToHome,timeToHome,missionItemIndex,headingToNextWP,distanceToNextWP,headingToHome,distanceToGCS,hobbs,throttlePct,imuTemp,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentUTCTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,efi.health,efi.ecuIndex,efi.rpm,efi.fuelConsumed,efi.fuelFlow,efi.engineLoad,efi.sparkTime,efi.throttlePos,efi.baroPress,efi.intakePress,efi.intakeTemp,efi.cylinderTemp,efi.ignTime,efi.exGasTemp,efi.injTime,efi.throttleOut,efi.ptComp,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,generator.status,generator.genSpeed,generator.batteryCurrent,generator.loadCurrent,generator.powerGenerated,generator.busVoltage,generator.batCurrentSetpoint,generator.rectifierTemp,generator.genTemp,generator.runtime,generator.timeMaintenance,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,rpm.rpm1,rpm.rpm2,rpm.rpm3,rpm.rpm4,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2025-10-02 15:04:55.738,-0.5,-0.6,271,0.1,-0.3,-0.0,5.0,0.0,0.000,0.0,69.8,-253.0,-315.0,69.775,0.000,0.000,0.000,197.3,00:01:12,197.3,39.2,2,272,0,92,--.--,0000:16:39,46,0,0,1,1,15.30,-1.00,0,--.--,60,--.--,--:--:--,1,-15.30,15:04:55,13:04:55,02/10/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,2796.000,2790.000,2796.000,2796.000,7.990,7.975,7.990,7.990,15.300,15.300,15.300,15.300,true,true,true,true,true,true,false,false,true,true,false,false,0.00,0.01,0.01,0.02,0.00,0.00,0.08,0.08,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,44.4369301,8.8815969,32TMQ 90577 20410,0.0,0.0,271.9,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,6.2,-197.3,-69.8,0.2,-5.0,-0.0,6.2,-197.2,-69.8,0.1,-4.9,-0.0,--.--,--.--,--.--,--.--,-0.5,-0.4,271.8,0.1,1.1,-0.0,0.00,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-10-02 15:04:56.737,-0.4,-0.6,271,0.1,-0.3,-0.0,5.0,0.0,0.000,0.0,69.8,-253.0,-315.0,69.778,0.000,0.000,0.000,201.4,00:01:13,202.3,40.2,2,272,0,92,--.--,0000:16:39,46,0,0,1,1,15.30,-1.00,0,--.--,60,--.--,--:--:--,1,-15.30,15:04:56,13:04:56,02/10/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,2820.000,2778.000,2820.000,2778.000,8.050,7.945,8.050,7.945,15.300,15.300,15.300,15.300,true,true,true,true,true,true,false,false,true,true,false,false,0.00,0.01,0.01,0.02,0.00,0.00,0.08,0.08,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,44.4369315,8.8815348,32TMQ 90572 20410,0.0,0.0,271.7,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,6.3,-202.3,-69.8,0.1,-5.0,-0.0,6.3,-202.2,-69.8,0.2,-4.9,-0.0,--.--,--.--,--.--,--.--,-0.4,-0.4,271.8,0.1,1.0,0.0,0.00,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-10-02 15:04:57.737,-0.5,-0.6,271,-0.2,0.2,0.0,5.0,0.0,0.000,0.0,69.8,-253.0,-315.0,69.790,0.000,0.000,0.000,205.6,00:01:14,207.3,41.3,2,272,0,92,--.--,0000:16:39,46,0,0,1,1,15.30,-1.00,0,--.--,60,--.--,--:--:--,1,-15.30,15:04:57,13:04:57,02/10/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,2814.000,2778.000,2814.000,2772.000,8.035,7.945,8.035,7.930,15.300,15.300,15.300,15.300,true,true,true,true,true,true,false,false,true,true,false,false,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,44.4369328,8.8814713,32TMQ 90567 20410,0.0,0.0,271.7,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,6.5,-207.3,-69.8,0.2,-5.0,-0.0,6.5,-207.2,-69.8,0.2,-5.0,-0.0,--.--,--.--,--.--,--.--,-0.5,-0.5,271.8,-0.2,-1.8,0.0,0.00,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-10-02 15:04:58.739,-0.5,-0.6,271,-0.0,0.4,-0.0,5.0,0.0,0.000,0.0,69.8,-253.0,-316.0,69.797,0.000,0.000,0.000,211.7,00:01:15,212.3,42.2,2,272,0,92,--.--,0000:16:39,46,0,0,1,1,15.30,-1.00,0,--.--,60,--.--,--:--:--,1,-15.30,15:04:58,13:04:58,02/10/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,2808.000,2772.000,2808.000,2772.000,8.020,7.930,8.020,7.930,15.300,15.300,15.300,15.300,true,true,true,true,true,true,false,false,true,true,false,false,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,44.4369343,8.8814080,32TMQ 90562 20410,0.0,0.0,271.9,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,6.7,-212.2,-69.8,0.2,-5.0,-0.0,6.6,-212.2,-69.8,0.1,-5.0,-0.0,--.--,--.--,--.--,--.--,-0.5,-0.4,271.8,-0.0,-1.8,-0.0,0.00,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-10-02 15:04:59.750,-0.5,-0.6,271,0.1,0.3,-0.0,5.0,0.0,0.000,0.0,69.8,-253.0,-316.0,69.801,0.000,0.000,0.000,215.8,00:01:16,217.3,43.2,2,272,0,92,--.--,0000:16:39,46,0,0,1,1,15.30,-1.00,0,--.--,60,--.--,--:--:--,1,-15.30,15:04:59,13:04:59,02/10/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,2814.000,2778.000,2814.000,2778.000,8.035,7.945,8.035,7.945,15.300,15.300,15.300,15.300,true,true,true,true,true,true,false,false,true,true,false,false,0.00,0.01,0.01,0.00,0.00,0.00,0.08,0.08,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,44.4369357,8.8813458,32TMQ 90557 20411,0.0,0.0,271.8,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,6.8,-217.2,-69.8,0.1,-5.0,-0.0,6.8,-217.2,-69.8,0.2,-5.0,-0.0,--.--,--.--,--.--,--.--,-0.5,-0.4,271.8,0.1,-1.9,-0.1,0.00,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-10-02 15:05:00.737,-0.4,-0.6,271,-0.1,0.2,-0.1,5.0,0.0,0.000,0.0,69.8,-253.0,-316.0,69.807,0.000,0.000,0.000,222.1,00:01:17,222.3,44.2,2,272,0,92,--.--,0000:16:39,46,0,0,1,1,15.30,-1.00,0,--.--,60,--.--,--:--:--,1,-15.30,15:05:00,13:05:00,02/10/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,2808.000,2778.000,2808.000,2784.000,8.020,7.945,8.020,7.960,15.300,15.300,15.300,15.300,true,true,true,true,true,true,false,false,true,true,false,false,0.00,0.01,0.01,0.00,0.00,0.00,0.08,0.08,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,44.4369371,8.8812823,32TMQ 90552 20411,0.0,0.0,271.7,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,7.0,-222.2,-69.8,0.2,-5.0,-0.0,7.0,-222.2,-69.8,0.2,-5.0,-0.0,--.--,--.--,--.--,--.--,-0.4,-0.4,271.8,-0.1,0.9,-0.0,0.00,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-10-02 15:05:01.740,-0.5,-0.6,271,-0.1,0.6,-0.1,5.0,0.0,0.000,0.0,69.8,-253.0,-316.0,69.814,0.000,0.000,0.000,226.1,00:01:18,227.3,45.2,2,272,0,92,--.--,0000:16:39,46,0,0,1,1,15.30,-1.00,0,--.--,60,--.--,--:--:--,1,-15.30,15:05:01,13:05:01,02/10/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,2772.000,2814.000,2772.000,2814.000,7.930,8.035,7.930,8.035,15.300,15.300,15.300,15.300,true,true,true,true,true,true,false,false,true,true,false,false,0.00,0.00,0.01,0.00,0.00,0.00,0.08,0.08,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,44.4369384,8.8812202,32TMQ 90547 20411,0.0,0.0,271.8,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,7.1,-227.2,-69.8,0.2,-5.0,-0.0,7.1,-227.2,-69.8,0.2,-5.0,-0.0,--.--,--.--,--.--,--.--,-0.5,-0.5,271.8,-0.1,1.1,-0.0,0.00,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-10-02 15:05:02.751,-0.5,-0.5,271,0.1,0.5,-0.0,5.0,0.0,0.000,0.0,69.8,-253.0,-316.0,69.820,0.000,0.000,0.000,232.4,00:01:19,232.3,46.2,2,272,0,92,--.--,0000:16:39,46,0,0,1,1,15.30,-1.00,0,--.--,60,--.--,--:--:--,1,-15.30,15:05:02,13:05:02,02/10/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,2778.000,2808.000,2778.000,2808.000,7.945,8.020,7.945,8.020,15.300,15.300,15.300,15.300,true,true,true,true,true,true,false,false,true,true,false,false,0.00,0.00,0.01,0.00,0.00,0.00,0.08,0.08,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,44.4369399,8.8811568,32TMQ 90542 20411,0.0,0.0,271.9,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,7.3,-232.3,-69.8,0.2,-5.0,-0.0,7.3,-232.3,-69.8,0.2,-5.0,-0.0,--.--,--.--,--.--,--.--,-0.5,-0.4,271.8,0.1,1.0,-0.0,0.00,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-10-02 15:05:03.750,-0.4,-0.6,271,0.1,-0.4,-0.0,5.0,0.0,0.000,-0.0,69.8,-253.0,-316.0,69.827,0.000,0.000,0.000,236.5,00:01:20,237.3,47.3,2,272,0,92,--.--,0000:16:39,46,0,0,1,1,15.30,-1.00,0,--.--,60,--.--,--:--:--,1,-15.30,15:05:03,13:05:03,02/10/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,2790.000,2790.000,2790.000,2796.000,7.975,7.975,7.975,7.990,15.300,15.300,15.300,15.300,true,true,true,true,true,true,false,false,true,true,false,false,0.00,0.01,0.00,0.04,0.00,0.00,0.08,0.08,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,44.4369413,8.8810933,32TMQ 90537 20411,0.0,0.0,271.7,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,7.4,-237.3,-69.8,0.1,-5.0,0.0,7.4,-237.3,-69.8,0.2,-5.0,0.0,--.--,--.--,--.--,--.--,-0.4,-0.4,271.8,0.1,0.9,-0.0,0.00,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-10-02 15:05:04.738,-0.5,-0.6,271,-0.1,-0.2,-0.0,5.0,0.0,0.000,-0.0,69.8,-253.0,-327.0,69.833,0.000,0.000,0.000,240.5,00:01:21,242.3,48.3,2,272,0,92,--.--,0000:16:39,46,0,0,1,1,15.30,-1.00,0,--.--,60,--.--,--:--:--,1,-15.30,15:05:04,13:05:04,02/10/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,2796.000,2790.000,2796.000,2790.000,7.990,7.975,7.990,7.975,15.300,15.300,15.300,15.300,true,true,true,true,true,true,false,false,true,true,false,false,0.00,0.01,0.00,0.04,0.00,0.00,0.08,0.08,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,44.4369427,8.8810312,32TMQ 90532 20411,0.0,0.0,271.7,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,7.6,-242.2,-69.8,0.2,-5.0,0.0,7.6,-242.2,-69.8,0.2,-4.9,0.0,--.--,--.--,--.--,--.--,-0.5,-0.5,271.8,-0.1,1.0,-0.0,0.00,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-10-02 15:05:05.737,-0.5,-0.6,271,-0.1,-0.3,-0.0,5.0,0.0,0.000,-0.0,69.8,-253.0,-327.0,69.838,0.000,0.000,0.000,246.7,00:01:22,247.3,49.2,2,272,0,92,--.--,0000:16:39,46,0,0,1,1,15.30,-1.00,0,--.--,60,--.--,--:--:--,1,-15.30,15:05:05,13:05:05,02/10/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,2814.000,2772.000,2814.000,2772.000,8.035,7.930,8.035,7.930,15.300,15.300,15.300,15.300,true,true,true,true,true,true,false,false,true,true,false,false,0.00,0.01,0.01,0.01,0.00,0.00,0.08,0.08,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,44.4369441,8.8809678,32TMQ 90527 20412,0.0,0.0,271.9,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,7.7,-247.2,-69.8,0.2,-5.0,0.0,7.7,-247.2,-69.8,0.1,-4.9,0.0,--.--,--.--,--.--,--.--,-0.5,-0.4,271.8,-0.0,1.1,0.1,0.00,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-10-02 15:05:06.737,-0.5,-0.6,271,-0.0,-0.3,-0.0,5.0,0.0,0.000,0.0,69.8,-253.0,-327.0,69.841,0.000,0.000,0.000,250.8,00:01:23,252.3,50.2,2,272,0,92,--.--,0000:16:39,46,0,0,1,1,15.30,-1.00,0,--.--,60,--.--,--:--:--,1,-15.30,15:05:06,13:05:06,02/10/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,2814.000,2772.000,2808.000,2772.000,8.035,7.930,8.020,7.930,15.300,15.300,15.300,15.300,true,true,true,true,true,true,false,false,true,true,false,false,0.00,0.01,0.01,0.01,0.00,0.00,0.08,0.08,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,44.4369455,8.8809056,32TMQ 90522 20412,0.0,0.0,271.8,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,7.9,-252.2,-69.8,0.1,-5.0,-0.0,7.9,-252.2,-69.8,0.1,-5.0,-0.0,--.--,--.--,--.--,--.--,-0.5,-0.4,271.8,0.1,-1.7,-0.0,0.00,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-10-02 15:05:07.738,-0.4,-0.6,271,-0.0,-0.3,-0.0,5.0,0.0,0.000,0.0,69.8,-253.0,-327.0,69.843,0.000,0.000,0.000,257.0,00:01:24,257.3,51.2,2,272,0,92,--.--,0000:16:39,46,0,0,1,1,15.30,-1.00,0,--.--,60,--.--,--:--:--,1,-15.30,15:05:07,13:05:07,02/10/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,2814.000,2778.000,2814.000,2772.000,8.035,7.945,8.035,7.930,15.300,15.300,15.300,15.300,true,true,true,true,true,true,false,false,true,true,false,false,0.01,0.01,0.00,0.02,0.00,0.00,0.08,0.08,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,44.4369469,8.8808421,32TMQ 90517 20412,0.0,0.0,271.7,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,8.1,-257.2,-69.8,0.2,-5.0,-0.0,8.1,-257.2,-69.8,0.2,-5.0,-0.0,--.--,--.--,--.--,--.--,-0.4,-0.4,271.8,-0.0,-1.9,-0.0,0.00,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-10-02 15:05:08.740,-0.5,-0.6,271,-0.1,-0.2,-0.0,5.0,0.0,0.000,0.0,69.8,-253.0,-327.0,69.845,0.000,0.000,0.000,261.2,00:01:25,262.3,52.2,2,272,0,92,--.--,0000:16:39,46,0,0,1,1,15.30,-1.00,0,--.--,60,--.--,--:--:--,1,-15.30,15:05:08,13:05:08,02/10/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,2814.000,2778.000,2814.000,2778.000,8.035,7.945,8.035,7.945,15.300,15.300,15.300,15.300,true,true,true,true,true,true,false,false,true,true,false,false,0.01,0.01,0.00,0.02,0.00,0.00,0.08,0.08,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,44.4369483,8.8807787,32TMQ 90511 20412,0.0,0.0,271.8,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,8.2,-262.2,-69.8,0.2,-5.0,-0.0,8.2,-262.2,-69.8,0.2,-5.0,-0.0,--.--,--.--,--.--,--.--,-0.5,-0.5,271.8,-0.1,-1.9,-0.0,0.00,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-10-02 15:05:09.738,-0.6,-0.6,271,-0.0,0.5,-0.1,5.0,0.0,0.000,0.0,69.8,-253.0,-336.0,69.850,0.000,0.000,0.000,267.3,00:01:26,267.3,53.2,2,272,0,92,--.--,0000:16:39,46,0,0,1,1,15.30,-1.00,0,--.--,60,--.--,--:--:--,1,-15.30,15:05:09,13:05:09,02/10/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,2808.000,2784.000,2808.000,2784.000,8.020,7.960,8.020,7.960,15.300,15.300,15.300,15.300,true,true,true,true,true,true,false,false,true,true,false,false,0.00,0.00,0.00,0.01,0.00,0.00,0.08,0.08,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,44.4369497,8.8807166,32TMQ 90507 20412,0.0,0.0,271.9,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,8.4,-267.2,-69.9,0.2,-5.0,-0.0,8.4,-267.2,-69.9,0.1,-5.0,-0.0,--.--,--.--,--.--,--.--,-0.6,-0.4,271.8,0.0,1.0,-0.0,0.00,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-10-02 15:05:10.738,-0.5,-0.6,271,0.1,0.3,-0.1,5.0,0.0,0.000,0.0,69.9,-253.0,-336.0,69.861,0.000,0.000,0.000,271.4,00:01:27,272.3,54.2,2,272,0,92,--.--,0000:16:39,46,0,0,1,1,15.30,-1.00,0,--.--,60,--.--,--:--:--,1,-15.30,15:05:10,13:05:10,02/10/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,2802.000,2784.000,2802.000,2784.000,8.005,7.960,8.005,7.960,15.300,15.300,15.300,15.300,true,true,true,true,true,true,false,false,true,true,false,false,0.00,0.00,0.00,0.01,0.00,0.00,0.08,0.08,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,44.4369512,8.8806532,32TMQ 90501 20412,0.0,0.0,271.8,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,8.5,-272.2,-69.9,0.1,-5.0,-0.0,8.5,-272.2,-69.9,0.2,-5.0,-0.0,--.--,--.--,--.--,--.--,-0.4,-0.4,271.8,0.2,1.1,-0.0,0.00,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-10-02 15:05:11.750,-0.4,-0.5,271,-0.1,0.6,-0.0,5.0,0.0,0.000,0.0,69.9,-253.0,-336.0,69.866,0.000,0.000,0.000,275.6,00:01:28,277.3,55.2,2,272,0,92,--.--,0000:16:39,46,0,0,1,1,15.30,-1.00,0,--.--,60,--.--,--:--:--,1,-15.30,15:05:11,13:05:11,02/10/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,2766.000,2814.000,2772.000,2814.000,7.915,8.035,7.930,8.035,15.300,15.300,15.300,15.300,true,true,true,true,true,true,false,false,true,true,false,false,0.00,0.01,0.00,0.01,0.00,0.00,0.08,0.08,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,44.4369525,8.8805910,32TMQ 90497 20412,0.0,0.0,271.7,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,8.7,-277.1,-69.9,0.2,-5.0,-0.0,8.7,-277.1,-69.9,0.2,-5.0,-0.0,--.--,--.--,--.--,--.--,-0.4,-0.4,271.8,-0.1,0.9,0.0,0.00,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2025-10-02 15:05:12.750,-0.5,-0.6,271,-0.1,0.3,-0.0,5.0,0.0,0.000,0.0,69.9,-253.0,-336.0,69.871,0.000,0.000,0.000,281.7,00:01:29,282.3,56.3,2,272,0,92,--.--,0000:16:39,46,0,0,1,1,15.30,-1.00,0,--.--,60,--.--,--:--:--,1,-15.30,15:05:12,13:05:12,02/10/2025,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,2808.000,2784.000,2808.000,2784.000,8.020,7.960,8.020,7.960,15.300,15.300,15.300,15.300,true,true,true,true,true,true,false,false,true,true,false,false,0.00,0.01,0.00,0.01,0.00,0.00,0.08,0.08,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,44.4369539,8.8805275,32TMQ 90491 20413,0.0,0.0,271.8,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,8.8,-282.1,-69.9,0.2,-5.0,-0.0,8.8,-282.1,-69.9,0.2,-5.0,-0.0,--.--,--.--,--.--,--.--,-0.5,-0.5,271.8,-0.1,0.8,0.0,0.00,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
